model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,epoch,train_loss,val_loss
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,17,2.3714168364830437,2.8983739339388332
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,18,2.250925931482684,2.5021455104534445
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,19,2.2546226808708676,2.7946323798252988
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,20,2.1573091809591536,2.4194032504008365
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,21,2.1061811550875396,2.6318112703470082
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,22,2.059671119596418,3.035113664773794
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,23,2.014751795741076,2.063103730861957
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,24,1.9468285767412976,2.621356854071984
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,25,1.9269242011710426,3.121396248157208
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,26,1.8735860131722128,2.175855196439303
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,27,1.8723479089486665,2.0740616504962626
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,28,1.8256768342210443,2.5058522407825174
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,29,1.7866210749794764,2.665043464073768
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,1,11.711534720403689,17.873328282282902
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,2,10.642902758111598,16.78930634718675
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,3,8.262821554313227,13.28525579892672
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,4,6.2677813268796045,9.864758638235239
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,5,5.161746172159704,7.729216759021465
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,6,4.4263197178662566,7.681724841778095
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,7,3.954718599675602,4.59363867686345
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,8,3.6283940899586447,6.126980268038237
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,9,3.45115769321658,4.785734781852136
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,10,3.2620247287539197,4.81543570298415
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,11,3.0662180463967648,3.841716931416438
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,12,2.9208984450845468,5.829075960012583
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,13,2.851079031639574,4.085802976901714
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,14,2.7573285933846754,4.411203311039851
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,15,2.6613868682710957,3.6717908199016867
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,16,2.5697114127965057,3.637726985491239
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,17,2.43430152589025,3.5421248215895433
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,18,2.4483495017469834,3.434324557964618
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,19,2.341949292073441,3.4205958109635572
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,20,2.265379194072338,3.1359627063457785
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,21,2.2529469654273195,3.2039778232574463
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,22,2.1857569878856506,3.2276955201075626
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,23,2.1233539394982786,3.6039482080019436
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,24,2.0922139117991447,2.70893801175631
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,25,2.024562371552073,3.367968485905574
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,26,1.9925655133166913,3.070674125964825
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,27,1.9383332018700543,3.4465031073643613
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,28,1.93123347597663,2.863469820756179
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,29,1.8654352672202295,3.0260700629307675
gen_loto_bcos_4,general_loto_bcos,,,4,scratch,30,1.8419510970306925,2.802679648766151
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,1,11.761422418459818,14.914376112130972
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,2,10.66862315524828,12.741847625145546
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,3,8.47693027599224,9.35531704242413
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,4,6.191504473178384,5.314405991480901
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,5,5.173145746294393,4.390859493842492
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,6,4.406277212364545,3.5573990528400126
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,7,4.043739454709972,3.7250128525954027
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,8,3.652783434750463,3.6484392239497256
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,9,3.4994759299118656,5.417570224175086
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,10,3.2839589804864358,3.817858182466947
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,11,3.0651866129984664,2.8322222783015323
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,12,2.960877679360523,3.174202350469736
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,13,2.7781817270017757,3.2312009517963114
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,14,2.75894552180711,2.6841629651876597
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,15,2.5788613493511785,3.749382202441876
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,16,2.6124393097427707,2.802834254044753
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,17,2.399883453941609,2.234077352743882
