model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,2,1.5361970199478998,0.5753312110900879
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,3,1.0342831048700545,0.7448184490203857
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,4,0.9137651721636454,0.5300631523132324
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,5,0.9525786538918813,0.4974770247936249
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,6,0.8616832064257728,0.5989493131637573
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,7,0.69642659690645,0.4175472855567932
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,8,0.7237951987319522,0.388234943151474
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,9,0.8075854811403487,0.626854419708252
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,10,0.8077048493756188,0.3111295998096466
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,11,0.8896949456797706,0.4943143427371979
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,12,0.733098061548339,0.28694966435432434
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,13,0.6560064322418637,0.5377552509307861
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,14,0.7897197753190994,0.2999892234802246
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,15,0.8052188720968034,0.4673500955104828
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,16,0.7714155349466536,0.509162962436676
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,17,0.7534567995203866,0.4444688856601715
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,18,0.6901723295450211,0.26775696873664856
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,19,0.6700630303886201,0.35513627529144287
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,20,0.6386799547407362,0.45970380306243896
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,21,0.6005720761087205,0.32710030674934387
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,22,0.6032420976294411,0.25474002957344055
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,23,0.5950320760409037,0.2696816325187683
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,24,0.7025196833742989,0.5026890635490417
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,25,0.7482988304562039,0.5360490679740906
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,26,0.7564053436120352,0.3857704699039459
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,27,0.6271153522862328,0.36552536487579346
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,28,0.7072588238451216,0.32006222009658813
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,1,2.8656104140811496,2.338670492172241
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,2,1.4190950923495822,1.5286715030670166
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,3,0.9810891780588362,0.9564478993415833
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,4,0.8452596598201327,1.025527834892273
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,5,0.8786806066830953,0.8797603249549866
