model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,15,1.2574281262026892,1.366921067237854
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,16,1.3128063645627763,1.1364604234695435
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,17,1.2537456154823303,1.3596216440200806
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,18,1.193619516160753,1.3660714626312256
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,19,1.1606929699579875,1.20881187915802
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,20,1.2712160183323755,1.3272957801818848
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,21,1.2417437964015536,1.4081472158432007
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,22,1.421824402279324,1.2209975719451904
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,1,5.426805734634399,3.550825357437134
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,2,2.1807706157366433,1.849570870399475
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,3,1.9015122453371684,2.583193063735962
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,4,1.7694843875037298,2.1677589416503906
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,5,1.5491599573029413,0.9712496399879456
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,6,1.4672051005893283,1.2890887260437012
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,7,1.4238558014233906,0.9552803039550781
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,8,1.346963061226739,0.7822639346122742
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,9,1.2223760320080652,1.0828180313110352
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,10,1.0751138428846996,0.5965880155563354
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,11,1.0129999452167087,0.7056307792663574
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,12,1.3021199471420712,1.3607394695281982
