num_blocks,base_channel,adaptive_pool_out,hidden_dim,activation,loss_function,optimizer,learning_rate,best_epoch,best_val_loss,test_loss,mean_test_angular_error,runtime_sec,stopped_early
3,32,"(1, 1)",32,relu,angular_error,adam,0.01,6,14.017874689663158,14.145128324920057,14.145128324920057,194.26,True
3,16,"(1, 1)",128,relu,mse,adam,0.001,11,140676.4609375,141976.80024509804,14.145149661045448,165.7,True
3,32,"(1, 1)",128,leakyrelu,mse,adam,0.001,7,140754.3280101103,142015.35393688726,14.145235388886695,211.77,True
4,16,"(1, 1)",128,relu,angular_error_squared,sgd,0.01,8,244.83212033440086,247.2752862070121,14.146819423226749,147.29,True
2,32,"(1, 1)",64,leakyrelu,angular_error,adam,0.001,8,14.016179154900943,14.146903552261053,14.146903552261053,185.48,True
2,16,"(1, 1)",128,relu,angular_error_squared,sgd,0.01,5,244.84175356696633,247.27471026252297,14.146932405583998,87.34,True
3,16,"(1, 1)",64,leakyrelu,angular_error,adam,0.001,10,14.019422489054064,14.147113818748325,14.147113818748325,157.28,True
3,32,"(1, 1)",32,leakyrelu,angular_error,adam,0.001,10,14.019981089760275,14.147255869472728,14.147255869472728,271.09,True
3,32,"(1, 1)",64,relu,angular_error_squared,sgd,0.001,15,244.8425479215734,247.1588857314166,14.147345159568038,366.72,True
3,32,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.001,13,244.8545036315918,247.05968864291322,14.147391711964326,329.86,True
4,16,"(1, 1)",64,relu,angular_error,sgd,0.01,11,14.019198347540463,14.14779239542344,14.14779239542344,183.57,True
2,16,"(1, 1)",32,leakyrelu,mse,adam,0.01,4,140728.63579963235,142045.6346507353,14.148130248574649,76.9,True
2,32,"(1, 1)",32,relu,angular_error_squared,adam,0.001,9,244.91016006469727,247.2026600557215,14.148361907285803,202.3,True
2,32,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.001,7,244.88970947265625,247.21800067378027,14.148628113316555,170.35,True
4,16,"(1, 1)",64,relu,angular_error,adam,0.01,3,14.01526909715989,14.149026010550704,14.149026010550704,86.72,True
4,32,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.001,6,244.81410396800322,247.21048856249044,14.149094918194939,222.87,True
3,16,"(1, 1)",64,relu,mse,adam,0.001,4,140711.39407169117,142020.08647365196,14.149296339820413,88.71,True
3,16,"(1, 1)",64,relu,angular_error_squared,sgd,0.01,13,244.8318708083209,247.29028544706458,14.149417783699784,189.56,True
3,16,"(1, 1)",128,relu,angular_error_squared,adam,0.001,14,244.69798839793486,246.83214060465494,14.149549493602677,202.6,True
2,16,"(1, 1)",128,leakyrelu,mse,adam,0.001,8,140701.95266544117,142065.1262254902,14.149594849231196,114.21,True
2,16,"(1, 1)",64,relu,angular_error,sgd,0.01,28,14.0135816265555,14.150089273265763,14.150089273265763,290.73,False
2,32,"(1, 1)",64,relu,angular_error_squared,adam,0.001,10,244.846019969267,247.17851421879786,14.150424760930678,217.14,True
2,16,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.001,11,244.83935434678023,247.24423995672487,14.150735200620165,146.36,True
3,32,"(1, 1)",64,leakyrelu,angular_error,adam,0.001,9,14.023493500316844,14.151014365401922,14.151014365401922,251.84,True
2,32,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.01,8,244.830467672909,247.28719329833984,14.151266733805338,186.27,True
3,32,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.01,8,244.84795581593232,247.34247125363817,14.151467295253978,236.17,True
3,32,"(3, 4)",128,relu,angular_error_squared,sgd,0.01,5,244.84564366060144,247.3035567040537,14.15150972441131,177.61,True
2,16,"(1, 1)",64,relu,angular_error,adam,0.01,2,14.01769086893867,14.151684387057434,14.151684387057434,59.48,True
2,16,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.001,10,244.90147422341738,247.2077932918773,14.152391143873626,136.8,True
2,16,"(1, 1)",128,relu,angular_error_squared,adam,0.01,5,244.9013012156767,247.22477557612402,14.152477124158073,88.02,True
4,16,"(3, 4)",64,relu,mse,adam,0.01,7,140693.357421875,142111.1733302696,14.152723022535735,135.55,True
3,16,"(1, 1)",64,relu,angular_error,adam,0.001,6,14.025107131284827,14.152866606618844,14.152866606618844,113.01,True
3,16,"(1, 1)",32,relu,angular_error_squared,adam,0.001,4,244.89338728960823,247.19447281781365,14.153203908134909,90.81,True
4,16,"(1, 1)",64,relu,mse,adam,0.001,11,140523.8028492647,141803.7518382353,14.153267374225692,182.33,True
2,32,"(1, 1)",64,relu,mse,adam,0.001,10,140694.19646139705,142035.09535845587,14.153938798343434,214.67,True
4,32,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.001,6,244.69170043047737,246.91689898920995,14.154303373074999,221.12,True
2,16,"(1, 1)",64,leakyrelu,angular_error,sgd,0.01,29,14.020904891631183,14.154785530239929,14.154785530239929,290.01,False
3,32,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.001,6,244.85834884643555,247.1170530132219,14.15495974409814,194.57,True
2,16,"(1, 1)",32,relu,angular_error_squared,sgd,0.01,5,244.95406700583067,247.30188945695465,14.155520485896691,87.76,True
3,32,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.001,8,244.87455457799575,247.13590569589653,14.155754519443885,232.82,True
2,16,"(1, 1)",128,relu,mse,adam,0.01,3,140770.6893382353,142055.81717218139,14.155798622206145,67.03,True
4,16,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.001,7,244.86791296566233,247.2570301130706,14.156020127090754,137.27,True
3,16,"(3, 4)",64,relu,angular_error_squared,sgd,0.001,8,244.59493883918313,247.0857312071557,14.15628105986352,137.27,True
3,16,"(1, 1)",64,leakyrelu,angular_error,adam,0.01,3,14.027389203800874,14.156500461054783,14.156500461054783,78.52,True
3,32,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.01,4,244.85002315745635,247.29547956878065,14.156650992000804,155.11,True
2,16,"(1, 1)",64,relu,angular_error_squared,adam,0.01,6,244.97050431195427,247.22304774265663,14.156668606926413,97.72,True
2,32,"(1, 1)",128,leakyrelu,mse,adam,0.001,6,140711.85386029413,142053.61833639705,14.156832208820418,153.27,True
2,32,"(1, 1)",128,leakyrelu,angular_error,adam,0.001,12,14.027037760790657,14.156897451363358,14.156897451363358,247.67,True
4,16,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.001,5,244.87484068029067,247.0915620093252,14.15733611349966,110.98,True
3,16,"(1, 1)",32,leakyrelu,mse,adam,0.001,4,140741.22219669117,142051.94255514705,14.158103101393756,88.45,True
2,32,"(1, 1)",128,relu,angular_error_squared,adam,0.001,12,244.87222447114831,247.19365198471968,14.158347503811706,247.68,True
3,16,"(1, 1)",32,relu,angular_error_squared,sgd,0.001,12,244.92619615442612,247.19512326109643,14.15870284099205,178.91,True
2,16,"(1, 1)",32,relu,angular_error_squared,sgd,0.001,15,244.83967523013845,247.23400759229472,14.158793888840021,184.32,True
4,32,"(1, 1)",128,leakyrelu,angular_error,sgd,0.01,11,14.029430908315321,14.159052802067176,14.159052802067176,329.55,True
3,32,"(1, 1)",32,leakyrelu,mse,adam,0.01,2,140798.64545036765,142065.66766237744,14.159254896874522,115.58,True
3,32,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.01,4,244.88553933536306,247.34311690984987,14.159333790049834,157.78,True
4,16,"(1, 1)",32,relu,angular_error,sgd,0.01,18,14.029326004140517,14.159417582493202,14.159417582493202,269.02,True
2,32,"(1, 1)",32,relu,angular_error_squared,sgd,0.01,2,244.8477222218233,247.3079522824755,14.159700150583305,93.43,True
3,32,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.001,4,244.69389455458696,247.15184544581993,14.15981918222764,157.69,True
3,16,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.001,6,244.85738888908836,247.1514351040709,14.159908640618418,112.47,True
4,16,"(1, 1)",64,leakyrelu,angular_error,adam,0.001,6,14.033353482975679,14.161172623727836,14.161172623727836,123.58,True
4,16,"(1, 1)",64,leakyrelu,angular_error,sgd,0.01,15,14.030988552991081,14.161220615985346,14.161220615985346,232.5,True
4,32,"(1, 1)",32,leakyrelu,angular_error,sgd,0.01,10,14.029500007629395,14.16143362194884,14.16143362194884,307.62,True
2,32,"(1, 1)",64,relu,angular_error,sgd,0.01,25,14.027104574091295,14.161505745906457,14.161505745906457,446.81,True
3,32,"(1, 1)",32,relu,angular_error,adam,0.001,9,14.038955478107228,14.161704708548154,14.161704708548154,251.84,True
3,16,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.01,7,244.90944290161133,247.3086482029335,14.161958189571605,123.35,True
2,16,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.01,9,244.89251327514648,247.21809432085823,14.162142482458377,126.11,True
2,16,"(1, 1)",128,relu,angular_error,sgd,0.01,28,14.02748818958507,14.162169091841754,14.162169091841754,289.85,False
3,32,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.01,6,244.83732560101677,247.29483555812462,14.16252171759512,193.05,True
4,32,"(3, 4)",64,relu,angular_error_squared,sgd,0.001,7,244.93466029447669,247.2592052384919,14.162576469720578,244.44,True
4,16,"(1, 1)",32,leakyrelu,angular_error,sgd,0.01,9,14.030340825810152,14.16258628695619,14.16258628695619,159.94,True
3,16,"(1, 1)",32,relu,angular_error,adam,0.001,9,14.036054204492007,14.162727589700737,14.162727589700737,146.39,True
4,16,"(1, 1)",128,relu,angular_error_squared,sgd,0.001,10,244.92656079460593,247.21743235868567,14.162729917788038,171.5,True
2,16,"(1, 1)",64,relu,angular_error_squared,sgd,0.01,2,244.9079870336196,247.30998663808785,14.162982959373325,58.38,True
4,32,"(1, 1)",64,leakyrelu,angular_error,adam,0.001,4,14.041796347674202,14.163438133164949,14.163438133164949,176.57,True
2,16,"(1, 1)",128,leakyrelu,mse,adam,0.01,6,140774.59823069852,142101.6521139706,14.16359115114399,95.46,True
4,32,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.001,14,244.74673282398896,247.10840816123812,14.164587002174526,395.22,True
3,16,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.01,4,244.92644074383904,247.14392628389245,14.16470069511264,90.49,True
3,32,"(1, 1)",32,relu,angular_error_squared,sgd,0.01,9,244.89060704848345,247.3019246120079,14.164790667739569,251.1,True
4,32,"(1, 1)",64,relu,angular_error_squared,adam,0.001,2,244.89537048339844,247.08754999497359,14.165140525967468,133.66,True
3,16,"(1, 1)",64,leakyrelu,mse,adam,0.001,3,140819.62040441178,142076.275122549,14.165328680300245,77.66,True
3,32,"(1, 1)",128,relu,angular_error_squared,sgd,0.001,5,244.91338236191694,247.2719825295841,14.166045422647514,175.12,True
4,16,"(1, 1)",64,leakyrelu,mse,adam,0.001,1,140905.3709788603,142221.6778492647,14.166289254730822,61.27,True
3,32,"(1, 1)",32,relu,mse,adam,0.001,2,140804.02964154413,142056.27604166666,14.166926561617384,116.24,True
3,16,"(1, 1)",64,relu,mse,adam,0.01,3,140723.34535845587,142044.60539215687,14.167042816386504,77.53,True
3,16,"(1, 1)",128,relu,mse,adam,0.01,7,140709.62568933822,142054.05514705883,14.16734114815207,122.0,True
3,32,"(1, 1)",64,relu,angular_error,adam,0.001,3,14.041596412658691,14.167699748394536,14.167699748394536,136.45,True
4,16,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.01,8,244.90686281989602,247.35239081289254,14.167737886017443,149.35,True
4,16,"(1, 1)",32,leakyrelu,angular_error,adam,0.001,2,14.040390323190127,14.16798766454061,14.16798766454061,74.1,True
3,32,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.001,7,244.95831007115981,247.25216106339997,14.169109494078393,213.25,True
3,16,"(1, 1)",128,relu,angular_error,sgd,0.01,13,14.034156238331514,14.169149380104214,14.169149380104214,189.96,True
4,32,"(3, 4)",128,relu,angular_error,sgd,0.01,10,14.035556877360625,14.169986967946969,14.169986967946969,310.42,True
2,16,"(1, 1)",64,relu,mse,adam,0.01,14,140743.03860294117,142093.60615808822,14.170014521654915,171.56,True
3,32,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.001,5,244.91489589915557,247.26956012202245,14.170828089994544,174.26,True
2,32,"(1, 1)",64,relu,angular_error_squared,sgd,0.01,2,244.92914491541245,247.36081770354627,14.170843068291159,93.55,True
3,16,"(1, 1)",128,relu,angular_error_squared,sgd,0.001,5,244.87127730425667,247.26327903597962,14.170850426542993,100.82,True
2,16,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.01,2,244.88817237405215,247.2717611275467,14.171320531882492,59.69,True
2,16,"(1, 1)",32,relu,angular_error,adam,0.01,5,14.039255633073694,14.171679244321936,14.171679244321936,87.61,True
2,16,"(1, 1)",64,relu,mse,sgd,0.001,4,140797.87994025735,142124.24371936274,14.17209254994112,76.54,True
4,16,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.01,5,245.0036890366498,247.5245860978669,14.17220396154067,110.77,True
4,16,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.001,2,245.02150816075942,247.3186539294673,14.173359188379026,74.69,True
3,32,"(1, 1)",128,leakyrelu,angular_error,adam,0.01,4,14.043953755322624,14.17427972718781,14.17427972718781,155.96,True
4,16,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.001,5,244.89133071899414,247.20673849068436,14.174362565956864,110.81,True
2,16,"(1, 1)",64,leakyrelu,angular_error,adam,0.01,4,14.042813539505005,14.174439028197645,14.174439028197645,78.49,True
2,16,"(1, 1)",128,leakyrelu,angular_error,adam,0.01,9,14.045308758230771,14.174919932496314,14.174919932496314,126.57,True
4,32,"(1, 1)",128,leakyrelu,angular_error,adam,0.01,1,14.048617797739366,14.176319225161683,14.176319225161683,110.92,True
4,32,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.001,11,244.93110365026138,247.17436861524394,14.176847719678692,329.7,True
3,32,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.01,2,244.9355100743911,247.2122491574755,14.177179121503643,117.32,True
4,32,"(3, 4)",128,relu,angular_error_squared,sgd,0.001,2,244.94431192734663,247.3094440535003,14.17743476231893,133.93,True
4,16,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.01,9,244.93811483944162,247.27396198347503,14.177844926422717,160.36,True
3,32,"(1, 1)",128,leakyrelu,angular_error,adam,0.001,3,14.055030977024751,14.178691518072988,14.178691518072988,137.01,True
3,16,"(1, 1)",32,leakyrelu,mse,adam,0.01,4,140775.0803079044,142104.89996936274,14.178774338142544,88.51,True
2,16,"(1, 1)",32,leakyrelu,angular_error,adam,0.01,2,14.043061438728781,14.178846312504188,14.178846312504188,58.6,True
3,32,"(1, 1)",32,relu,angular_error_squared,adam,0.01,6,244.94467993343576,247.26741715973498,14.179457832785214,194.76,True
2,32,"(1, 1)",128,leakyrelu,angular_error,adam,0.01,10,14.053842867121977,14.180483200970817,14.180483200970817,217.35,True
4,32,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.001,4,244.97369968189912,247.31939891740387,14.183287592495189,177.82,True
4,32,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.01,6,244.9516747418572,247.34717440137675,14.184070016823563,220.27,True
3,16,"(1, 1)",32,relu,mse,adam,0.001,9,140721.82732077205,142030.52627144608,14.185017183715223,145.12,True
3,32,"(1, 1)",64,leakyrelu,mse,adam,0.001,4,140738.11868106617,142080.20595894608,14.185115795509487,153.73,True
3,16,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.001,2,245.08885349946863,247.41315175972733,14.185155073801676,67.97,True
3,32,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.01,3,245.07270633473115,247.62304208792892,14.1856814178766,138.04,True
4,32,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.01,7,244.92601978077607,247.33107548134,14.185702454810048,242.09,True
3,16,"(1, 1)",32,leakyrelu,angular_error,adam,0.01,1,14.057184962665334,14.186545745999206,14.186545745999206,57.16,True
4,16,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.001,3,245.11320607802446,247.21312414431105,14.18717352549235,86.43,True
4,32,"(1, 1)",128,relu,angular_error,adam,0.01,1,14.064479729708504,14.188359466253543,14.188359466253543,110.89,True
3,32,"(1, 1)",32,leakyrelu,angular_error,sgd,0.01,12,14.052885139689726,14.188512652528052,14.188512652528052,309.16,True
3,32,"(1, 1)",32,leakyrelu,angular_error,adam,0.01,4,14.059293704874376,14.189043138541427,14.189043138541427,155.11,True
4,16,"(1, 1)",128,relu,mse,adam,0.001,1,140953.83857996322,142327.00505514705,14.189303744073008,61.38,True
3,16,"(1, 1)",32,relu,angular_error_squared,adam,0.01,1,245.1314598532284,247.37032632266775,14.189386573492312,56.81,True
4,16,"(3, 4)",128,relu,angular_error_squared,sgd,0.01,7,244.96771015840417,247.3722707711014,14.19012955123303,137.4,True
2,32,"(1, 1)",32,relu,mse,adam,0.01,3,140861.34214154413,142128.98360906861,14.191427268233953,107.68,True
3,32,"(1, 1)",64,leakyrelu,angular_error,adam,0.01,4,14.06609369726742,14.191553284140195,14.191553284140195,155.4,True
4,16,"(1, 1)",128,relu,angular_error_squared,adam,0.01,2,245.03650508207434,247.21318637623506,14.192521413167318,74.73,True
3,32,"(1, 1)",64,relu,mse,adam,0.01,10,140440.009765625,141881.45595894608,14.193564845066444,268.51,True
4,16,"(1, 1)",64,leakyrelu,mse,adam,0.01,3,138968.0900735294,140306.57222732843,14.193567734138638,85.51,True
2,32,"(1, 1)",32,relu,angular_error_squared,adam,0.01,2,245.00931257360122,247.35099553126915,14.19453493754069,93.17,True
4,32,"(1, 1)",32,relu,angular_error,adam,0.001,1,14.07067584991455,14.19458064845964,14.19458064845964,111.09,True
2,16,"(1, 1)",32,relu,angular_error_squared,adam,0.01,15,244.90263927684111,247.33748731426164,14.194583640379065,186.08,True
4,16,"(1, 1)",128,leakyrelu,angular_error,adam,0.001,2,14.0755416505477,14.195968889722637,14.195968889722637,74.61,True
4,32,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.001,4,244.927105847527,247.373929940018,14.197361572116028,178.73,True
3,16,"(1, 1)",32,relu,mse,adam,0.01,1,140913.5291819853,142138.24578737744,14.198221206665039,55.92,True
2,32,"(1, 1)",32,leakyrelu,angular_error,adam,0.01,4,14.067752782036276,14.198234988193885,14.198234988193885,124.22,True
4,32,"(1, 1)",32,leakyrelu,angular_error,adam,0.001,1,14.07552981376648,14.198408921559652,14.198408921559652,111.14,True
4,16,"(1, 1)",32,relu,angular_error,adam,0.001,1,14.073268694036146,14.199482702741436,14.199482702741436,62.19,True
4,16,"(3, 4)",128,relu,angular_error,adam,0.01,5,14.066062226014978,14.19960168763703,14.19960168763703,112.67,True
4,32,"(1, 1)",32,relu,angular_error_squared,sgd,0.001,8,245.0744826372932,247.33274272843903,14.199664209403243,263.69,True
4,16,"(3, 4)",32,relu,angular_error,sgd,0.01,9,14.067652716356164,14.199673820944394,14.199673820944394,161.53,True
2,16,"(1, 1)",32,relu,angular_error,sgd,0.01,23,14.06910545685712,14.202316536622888,14.202316536622888,261.12,True
3,16,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.001,9,245.12207637113684,247.4006809907801,14.202513937856637,145.63,True
3,32,"(3, 4)",128,leakyrelu,angular_error,sgd,0.01,9,14.069792340783511,14.203358360365325,14.203358360365325,255.29,True
3,16,"(1, 1)",128,leakyrelu,mse,adam,0.001,3,140856.48092830883,142146.78339460783,14.203571441126805,77.77,True
4,16,"(1, 1)",32,leakyrelu,mse,adam,0.001,3,140897.1877297794,142141.79281556373,14.204072699827307,85.28,True
2,32,"(1, 1)",64,relu,angular_error,adam,0.01,4,14.074712052064783,14.204629224889418,14.204629224889418,124.47,True
4,16,"(1, 1)",128,relu,angular_error,sgd,0.01,9,14.075608407749849,14.205831546409458,14.205831546409458,159.64,True
2,32,"(1, 1)",32,leakyrelu,mse,adam,0.01,3,140839.37637867648,142219.86190257352,14.205925249585919,107.72,True
4,32,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.01,3,245.08450294943418,247.4193619372798,14.206147399603152,156.86,True
3,32,"(1, 1)",128,relu,angular_error,adam,0.001,1,14.076376662534827,14.206282344518923,14.206282344518923,97.79,True
4,32,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.001,5,245.16439953972312,247.3091168871113,14.207378303303438,198.63,True
3,32,"(1, 1)",128,relu,angular_error_squared,adam,0.001,4,245.22033781163833,247.31824747721353,14.207400097566492,156.75,True
2,32,"(1, 1)",128,relu,angular_error_squared,adam,0.01,2,245.0848045349121,247.38329524619905,14.207539810853845,93.78,True
2,32,"(1, 1)",128,relu,mse,adam,0.01,1,140838.73759191178,142254.82467830883,14.20884281981225,77.18,True
3,16,"(1, 1)",128,leakyrelu,angular_error,adam,0.01,5,14.080312588635612,14.209781029645134,14.209781029645134,101.47,True
4,16,"(1, 1)",32,leakyrelu,mse,adam,0.01,1,140931.3065257353,142214.71407781861,14.209791837954054,61.45,True
4,32,"(3, 4)",128,relu,angular_error,adam,0.01,7,14.079121940276202,14.210483270532945,14.210483270532945,246.15,True
3,16,"(1, 1)",32,relu,angular_error,adam,0.01,4,14.087993144989014,14.210882560879577,14.210882560879577,89.5,True
2,32,"(3, 4)",64,relu,angular_error_squared,sgd,0.01,4,244.98056860531076,247.46064833098768,14.211433635038489,129.64,True
4,32,"(1, 1)",32,relu,angular_error_squared,adam,0.001,3,245.0147799323587,247.1688969930013,14.21295363295312,155.3,True
3,16,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.001,7,245.00851238475127,247.3994327619964,14.21366278330485,123.85,True
3,16,"(1, 1)",128,leakyrelu,angular_error,sgd,0.01,11,14.084159444360171,14.217155204099768,14.217155204099768,167.29,True
4,32,"(1, 1)",128,relu,angular_error,sgd,0.01,11,14.094263287151561,14.219514500861074,14.219514500861074,329.47,True
2,32,"(1, 1)",32,relu,angular_error,adam,0.01,4,14.093342865214629,14.2195920196234,14.2195920196234,124.96,True
3,32,"(1, 1)",128,relu,angular_error_squared,adam,0.01,7,244.8286231545841,247.24396200741037,14.219715688742843,214.24,True
2,32,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.01,2,245.1998737559599,247.45996422861137,14.222590128580729,93.89,True
3,16,"(3, 4)",32,relu,angular_error_squared,sgd,0.001,4,244.57272877412683,247.2214328541475,14.223393421547085,91.51,True
2,16,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.001,4,244.86603299309226,247.49495382869944,14.225701238594803,81.0,True
2,32,"(1, 1)",64,leakyrelu,angular_error,adam,0.01,3,14.10791540145874,14.231510844885134,14.231510844885134,109.15,True
2,16,"(1, 1)",128,relu,angular_error,adam,0.01,1,14.098203743205351,14.232382232067632,14.232382232067632,48.89,True
3,32,"(3, 4)",32,leakyrelu,angular_error,sgd,0.01,8,14.098249842138852,14.232812731873755,14.232812731873755,235.86,True
4,16,"(3, 4)",64,relu,angular_error,sgd,0.01,8,14.099528817569508,14.23338259902655,14.23338259902655,149.01,True
4,32,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.01,4,244.58025449865005,246.9962568096086,14.234235193215165,176.88,True
4,16,"(1, 1)",64,relu,angular_error,adam,0.001,4,14.111963678808774,14.234366538477879,14.234366538477879,99.28,True
2,16,"(3, 4)",128,leakyrelu,angular_error,sgd,0.01,14,14.102083654964671,14.237029159770293,14.237029159770293,180.33,True
4,32,"(1, 1)",64,leakyrelu,angular_error,sgd,0.01,10,14.116037116331213,14.2416064972971,14.2416064972971,307.47,True
4,32,"(1, 1)",128,relu,mse,adam,0.01,5,138120.06606158087,139132.99800857843,14.244190421758914,198.26,True
4,16,"(3, 4)",128,leakyrelu,angular_error,sgd,0.01,7,14.112493893679451,14.244800240385766,14.244800240385766,136.96,True
4,16,"(3, 4)",32,leakyrelu,angular_error,sgd,0.01,6,14.120134465834674,14.252557062635235,14.252557062635235,124.03,True
4,32,"(1, 1)",64,relu,angular_error,sgd,0.01,8,14.121888567419614,14.256300271726122,14.256300271726122,263.87,True
3,16,"(3, 4)",32,leakyrelu,angular_error,sgd,0.01,6,14.126893324010512,14.257348107356652,14.257348107356652,113.64,True
4,32,"(1, 1)",128,relu,angular_error,adam,0.001,2,14.142806067186243,14.263726421430999,14.263726421430999,133.44,True
3,32,"(3, 4)",128,relu,angular_error_squared,sgd,0.001,2,245.3365691689884,247.92144057329963,14.266262400384043,118.6,True
2,16,"(3, 4)",64,relu,angular_error_squared,sgd,0.001,4,245.0734100341797,247.8303773169424,14.281475730970794,81.65,True
3,32,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.01,1,245.71937785429114,248.39748098336014,14.285874563104967,97.87,True
3,16,"(3, 4)",128,relu,angular_error_squared,sgd,0.001,3,245.312146803912,247.8999132642559,14.28635425193637,80.61,True
3,32,"(1, 1)",64,relu,angular_error,adam,0.01,1,14.16577971682829,14.294694320828308,14.294694320828308,97.98,True
4,32,"(1, 1)",32,relu,angular_error,sgd,0.01,7,14.1657012350419,14.295898166357302,14.295898166357302,241.62,True
2,32,"(1, 1)",64,relu,angular_error_squared,adam,0.01,2,245.63002193675322,247.94136017444086,14.300648670570522,93.62,True
3,32,"(3, 4)",64,relu,angular_error_squared,sgd,0.001,4,245.41988529878503,248.0190055697572,14.311465338164686,157.38,True
4,16,"(1, 1)",128,relu,angular_error,adam,0.001,1,14.191236972808838,14.315854147368787,14.315854147368787,62.78,True
3,32,"(3, 4)",128,relu,angular_error,sgd,0.001,30,14.188833419014426,14.31705348631915,14.31705348631915,587.34,False
4,32,"(3, 4)",128,leakyrelu,angular_error,sgd,0.01,5,14.188987788032083,14.320423388013653,14.320423388013653,201.62,True
4,32,"(3, 4)",128,leakyrelu,angular_error,sgd,0.001,30,14.19335290964912,14.321968368455476,14.321968368455476,666.38,False
4,32,"(3, 4)",32,relu,angular_error,sgd,0.001,29,14.19938198257895,14.325034627727433,14.325034627727433,664.62,False
4,32,"(3, 4)",32,relu,angular_error,sgd,0.01,6,14.195680520113777,14.329125049067478,14.329125049067478,221.99,True
3,32,"(3, 4)",64,relu,angular_error,sgd,0.001,29,14.202835391549502,14.331070750367408,14.331070750367408,587.53,False
3,16,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.001,1,246.2653875911937,248.9970728556315,14.332127271914015,57.46,True
3,32,"(1, 1)",128,relu,angular_error,adam,0.01,3,14.208311347400441,14.332995283837413,14.332995283837413,136.91,True
3,32,"(3, 4)",64,leakyrelu,angular_error,sgd,0.001,29,14.20688003652236,14.334800112481211,14.334800112481211,588.12,False
4,16,"(3, 4)",128,relu,angular_error,sgd,0.001,29,14.211424392812392,14.337658573599423,14.337658573599423,370.78,False
3,16,"(3, 4)",64,leakyrelu,angular_error,sgd,0.001,29,14.21488112561843,14.344073230145025,14.344073230145025,340.89,False
4,32,"(3, 4)",64,leakyrelu,angular_error,sgd,0.001,30,14.219728988759657,14.344995040519565,14.344995040519565,663.73,False
3,32,"(3, 4)",32,relu,angular_error,sgd,0.001,30,14.220092689289766,14.348574086731555,14.348574086731555,588.64,False
3,32,"(3, 4)",128,leakyrelu,angular_error,sgd,0.001,30,14.227284417432898,14.354272262722839,14.354272262722839,589.23,False
4,32,"(3, 4)",128,relu,angular_error,sgd,0.001,30,14.230284775004668,14.35469171112659,14.35469171112659,663.64,False
3,16,"(3, 4)",32,relu,angular_error,sgd,0.001,30,14.226883439456715,14.356103775548,14.356103775548,340.11,False
3,32,"(3, 4)",32,leakyrelu,angular_error,sgd,0.001,30,14.237738048329073,14.365926088071337,14.365926088071337,587.9,False
3,16,"(3, 4)",128,relu,angular_error,sgd,0.001,30,14.240480072358075,14.366810190911387,14.366810190911387,340.27,False
